Temps(ms),Voie3,Voie4
38200.0,13.0,13
38210.0,10.0,13
38220.0,10.0,13
38230.0,10.0,13
38240.0,10.0,12
38250.0,12.0,13
38260.0,12.0,12
38270.0,13.0,13
38280.0,12.0,13
38290.0,11.0,12
38300.0,10.0,13
38310.0,12.0,12
38320.0,9.0,12
38330.0,11.0,13
38340.0,11.0,12
38350.0,12.0,13
38360.0,12.0,12
38370.0,12.0,13
38380.0,12.0,13
38390.0,12.0,13
38400.0,14.0,12
38410.0,12.0,13
38420.0,11.0,13
38430.0,11.0,12
38440.0,12.0,13
38450.0,11.0,13
38460.0,12.0,13
38470.0,12.0,13
38480.0,10.0,12
38490.0,10.0,13
38500.0,12.0,13
38510.0,12.0,13
38520.0,12.0,12
38530.0,12.0,13
38540.0,11.0,13
38550.0,10.0,12
38560.0,9.0,13
38570.0,12.0,12
38580.0,14.0,12
38590.0,13.0,13
38600.0,13.0,13
38610.0,12.0,12
38620.0,12.0,13
38630.0,12.0,12
38640.0,9.0,13
38650.0,11.0,13
38660.0,10.0,12
38670.0,11.0,12
38680.0,10.0,12
38690.0,10.0,13
38700.0,11.0,13
38710.0,10.0,12
38720.0,11.0,13
38730.0,14.0,13
38740.0,12.0,13
38750.0,12.0,13
38760.0,11.0,13
38770.0,13.0,13
38780.0,14.0,13
38790.0,11.0,12
38800.0,12.0,12
38810.0,10.0,12
38820.0,12.0,13
38830.0,9.0,13
38840.0,9.0,13
38850.0,11.0,13
38860.0,14.0,13
38870.0,13.0,12
38880.0,12.0,13
38890.0,12.0,13
38900.0,12.0,13
38910.0,13.0,12
38920.0,12.0,12
38930.0,11.0,12
38940.0,13.0,13
38950.0,12.0,13
38960.0,13.0,13
38970.0,12.0,12
38980.0,12.0,13
38990.0,11.0,13
39000.0,12.0,12
39010.0,13.0,13
39020.0,10.0,13
39030.0,12.0,12
39040.0,12.0,13
39050.0,10.0,13
39060.0,12.0,13
39070.0,12.0,13
39080.0,11.0,12
39090.0,10.0,13
39100.0,13.0,12
39110.0,12.0,13
39120.0,11.0,13
39130.0,12.0,12
39140.0,12.0,12
39150.0,12.0,12
39160.0,12.0,13
39170.0,13.0,12
39180.0,11.0,13
39190.0,10.0,13
39200.0,13.0,12
39210.0,10.0,12
39220.0,9.0,12
39230.0,13.0,13
39240.0,13.0,13
39250.0,11.0,13
39260.0,8.0,13
39270.0,10.0,13
39280.0,12.0,13
39290.0,10.0,13
39300.0,13.0,12
39310.0,12.0,12
39320.0,11.0,12
39330.0,13.0,12
39340.0,11.0,13
39350.0,11.0,13
39360.0,10.0,13
39370.0,10.0,12
39380.0,10.0,12
39390.0,12.0,12
39400.0,12.0,13
39410.0,11.0,13
39420.0,12.0,13
39430.0,11.0,13
39440.0,11.0,13
39450.0,13.0,13
39460.0,12.0,12
39470.0,12.0,13
39480.0,12.0,13
39490.0,10.0,13
39500.0,12.0,13
39510.0,9.0,12
39520.0,12.0,13
39530.0,12.0,12
39540.0,10.0,12
39550.0,12.0,13
39560.0,11.0,12
39570.0,10.0,13
39580.0,12.0,12
39590.0,12.0,12
39600.0,11.0,12
39610.0,10.0,12
39620.0,12.0,12
39630.0,11.0,13
39640.0,12.0,13
39650.0,12.0,12
39660.0,10.0,12
39670.0,12.0,12
39680.0,11.0,12
39690.0,12.0,12
39700.0,10.0,12
39710.0,11.0,12
39720.0,12.0,13
39730.0,10.0,12
39740.0,12.0,13
39750.0,11.0,12
39760.0,8.0,13
39770.0,12.0,13
39780.0,10.0,12
39790.0,12.0,13
39800.0,13.0,12
39810.0,10.0,12
39820.0,12.0,12
39830.0,10.0,12
39840.0,10.0,11
39850.0,11.0,12
39860.0,12.0,13
39870.0,12.0,12
39880.0,12.0,12
39890.0,12.0,12
39900.0,12.0,13
39910.0,12.0,13
39920.0,10.0,13
39930.0,9.0,13
39940.0,11.0,12
39950.0,11.0,12
39960.0,11.0,12
39970.0,12.0,12
39980.0,12.0,13
39990.0,11.0,12
40000.0,12.0,12
40010.0,12.0,13
40020.0,12.0,13
40030.0,12.0,12
40040.0,12.0,12
40050.0,10.0,12
40060.0,12.0,12
40070.0,12.0,12
40080.0,12.0,12
40090.0,12.0,12
40100.0,13.0,13
40110.0,12.0,12
40120.0,10.0,13
40130.0,11.0,13
40140.0,11.0,13
40150.0,11.0,12
40160.0,13.0,11
40170.0,14.0,12
40180.0,11.0,13
40190.0,13.0,13
40200.0,12.0,12
40210.0,13.0,12
40220.0,11.0,12
40230.0,12.0,12
40240.0,11.0,13
40250.0,8.0,12
40260.0,13.0,13
40270.0,11.0,13
40280.0,12.0,13
40290.0,10.0,13
40300.0,12.0,13
40310.0,10.0,13
40320.0,11.0,12
40330.0,12.0,12
40340.0,10.0,13
40350.0,10.0,13
40360.0,12.0,13
40370.0,12.0,13
40380.0,11.0,13
40390.0,11.0,12
40400.0,12.0,12
40410.0,12.0,13
40420.0,11.0,13
40430.0,10.0,12
40440.0,10.0,14
40450.0,10.0,13
40460.0,12.0,13
40470.0,11.0,13
40480.0,11.0,12
40490.0,10.0,12
40500.0,12.0,13
40510.0,13.0,13
40520.0,12.0,13
40530.0,12.0,12
40540.0,12.0,13
40550.0,12.0,13
40560.0,11.0,12
40570.0,11.0,12
40580.0,11.0,12
40590.0,13.0,13
40600.0,14.0,12
40610.0,10.0,12
40620.0,12.0,12
40630.0,12.0,13
40640.0,13.0,13
40650.0,13.0,12
40660.0,13.0,13
40670.0,10.0,13
40680.0,12.0,12
40690.0,11.0,12
40700.0,11.0,12
40710.0,12.0,13
40720.0,13.0,13
40730.0,13.0,12
40740.0,12.0,13
40750.0,11.0,13
40760.0,11.0,13
40770.0,9.0,13
40780.0,12.0,13
40790.0,9.0,12
40800.0,12.0,12
40810.0,13.0,13
40820.0,12.0,13
40830.0,13.0,12
40840.0,13.0,13
40850.0,10.0,13
40860.0,12.0,13
40870.0,10.0,12
40880.0,12.0,13
40890.0,13.0,13
40900.0,11.0,13
40910.0,10.0,13
40920.0,9.0,13
40930.0,13.0,12
40940.0,12.0,13
40950.0,11.0,13
40960.0,11.0,12
40970.0,12.0,13
40980.0,12.0,13
40990.0,12.0,13
41000.0,12.0,12
41010.0,10.0,12
41020.0,9.0,13
41030.0,10.0,13
41040.0,12.0,12
41050.0,10.0,13
41060.0,12.0,13
41070.0,13.0,13
41080.0,11.0,12
41090.0,13.0,13
41100.0,13.0,13
41110.0,11.0,12
41120.0,10.0,12
41130.0,12.0,12
41140.0,11.0,13
41150.0,12.0,13
41160.0,12.0,13
41170.0,11.0,13
41180.0,11.0,12
41190.0,11.0,12
41200.0,12.0,12
41210.0,11.0,13
41220.0,12.0,12
41230.0,10.0,13
41240.0,12.0,12
41250.0,10.0,13
41260.0,11.0,12
41270.0,10.0,13
41280.0,12.0,13
41290.0,10.0,14
41300.0,12.0,13
41310.0,12.0,14
41320.0,11.0,13
41330.0,12.0,13
41340.0,11.0,14
41350.0,12.0,12
41360.0,9.0,12
41370.0,11.0,13
41380.0,13.0,13
41390.0,11.0,13
41400.0,11.0,13
41410.0,12.0,13
41420.0,11.0,13
41430.0,11.0,13
41440.0,12.0,13
41450.0,11.0,12
41460.0,12.0,13
41470.0,11.0,13
41480.0,13.0,13
41490.0,12.0,13
41500.0,11.0,13
41510.0,12.0,13
41520.0,12.0,12
41530.0,11.0,13
41540.0,12.0,12
41550.0,11.0,13
41560.0,10.0,13
41570.0,12.0,13
41580.0,14.0,12
41590.0,11.0,12
41600.0,12.0,13
41610.0,12.0,12
41620.0,12.0,12
41630.0,10.0,13
41640.0,12.0,13
41650.0,10.0,13
41660.0,12.0,12
41670.0,11.0,13
41680.0,11.0,13
41690.0,11.0,12
41700.0,10.0,12
41710.0,10.0,12
41720.0,12.0,13
41730.0,12.0,12
41740.0,12.0,13
41750.0,11.0,12
41760.0,10.0,13
41770.0,12.0,13
41780.0,10.0,12
41790.0,11.0,13
41800.0,12.0,13
41810.0,11.0,12
41820.0,10.0,12
41830.0,14.0,13
41840.0,11.0,12
41850.0,13.0,13
41860.0,12.0,12
41870.0,12.0,13
41880.0,10.0,13
41890.0,12.0,13
41900.0,12.0,12
41910.0,12.0,13
41920.0,11.0,12
41930.0,11.0,13
41940.0,11.0,13
41950.0,11.0,13
41960.0,12.0,12
41970.0,11.0,13
41980.0,10.0,13
41990.0,11.0,13
42000.0,11.0,12
42010.0,12.0,13
42020.0,12.0,12
42030.0,10.0,12
42040.0,12.0,12
42050.0,10.0,12
42060.0,12.0,13
42070.0,11.0,12
42080.0,12.0,13
42090.0,13.0,12
42100.0,12.0,13
42110.0,13.0,13
42120.0,10.0,12
42130.0,12.0,13
42140.0,10.0,12
42150.0,12.0,13
42160.0,10.0,13
42170.0,11.0,13
42180.0,12.0,13
42190.0,12.0,13
42200.0,11.0,13
42210.0,12.0,12
42220.0,10.0,13
42230.0,9.0,12
42240.0,12.0,12
42250.0,10.0,12
42260.0,11.0,13
42270.0,11.0,12
42280.0,11.0,13
42290.0,10.0,13
42300.0,12.0,12
42310.0,12.0,13
42320.0,11.0,13
42330.0,11.0,12
42340.0,12.0,12
42350.0,12.0,12
42360.0,12.0,12
42370.0,10.0,12
42380.0,11.0,12
42390.0,11.0,12
42400.0,11.0,11
42410.0,12.0,12
42420.0,10.0,12
42430.0,12.0,12
42440.0,11.0,12
42450.0,12.0,12
42460.0,12.0,12
42470.0,10.0,13
42480.0,10.0,13
42490.0,11.0,13
42500.0,11.0,13
42510.0,10.0,13
42520.0,11.0,13
42530.0,11.0,13
42540.0,12.0,12
42550.0,12.0,13
42560.0,12.0,12
42570.0,12.0,13
42580.0,11.0,13
42590.0,11.0,13
42600.0,10.0,13
42610.0,13.0,12
42620.0,11.0,12
42630.0,11.0,12
42640.0,10.0,12
42650.0,10.0,13
42660.0,12.0,13
42670.0,9.0,12
42680.0,10.0,12
42690.0,12.0,12
42700.0,11.0,12
42710.0,11.0,12
42720.0,11.0,13
42730.0,10.0,12
42740.0,11.0,13
42750.0,11.0,13
42760.0,12.0,13
42770.0,11.0,13
42780.0,13.0,13
42790.0,11.0,12
42800.0,12.0,12
42810.0,11.0,12
42820.0,10.0,13
42830.0,11.0,12
42840.0,11.0,12
42850.0,13.0,12
42860.0,11.0,12
42870.0,13.0,12
42880.0,13.0,13
42890.0,12.0,13
42900.0,12.0,12
42910.0,10.0,12
42920.0,11.0,13
42930.0,11.0,13
42940.0,11.0,13
42950.0,12.0,12
42960.0,13.0,12
42970.0,12.0,13
42980.0,13.0,13
42990.0,12.0,13
43000.0,12.0,13
43010.0,9.0,12
43020.0,11.0,12
43030.0,9.0,13
43040.0,11.0,13
43050.0,10.0,13
43060.0,11.0,12
43070.0,13.0,12
43080.0,13.0,13
43090.0,12.0,12
43100.0,12.0,12
43110.0,11.0,13
43120.0,12.0,12
43130.0,11.0,12
43140.0,10.0,12
43150.0,7.0,13
43160.0,8.0,13
43170.0,11.0,12
43180.0,12.0,12
43190.0,10.0,13
43200.0,10.0,13
43210.0,11.0,13
43220.0,13.0,12
43230.0,11.0,12
43240.0,9.0,13
43250.0,12.0,12
43260.0,12.0,12
43270.0,12.0,13
43280.0,12.0,12
43290.0,12.0,13
43300.0,12.0,12
43310.0,10.0,13
43320.0,12.0,13
43330.0,11.0,13
43340.0,11.0,12
43350.0,12.0,12
43360.0,11.0,13
43370.0,11.0,13
43380.0,12.0,12
43390.0,13.0,12
43400.0,12.0,13
43410.0,12.0,12
43420.0,13.0,13
43430.0,10.0,12
43440.0,10.0,12
43450.0,10.0,12
43460.0,12.0,12
43470.0,12.0,12
43480.0,10.0,13
43490.0,13.0,12
43500.0,14.0,12
43510.0,11.0,12
43520.0,10.0,12
43530.0,12.0,13
43540.0,12.0,12
43550.0,10.0,12
43560.0,12.0,12
43570.0,12.0,12
43580.0,12.0,12
43590.0,10.0,13
43600.0,10.0,13
43610.0,12.0,12
43620.0,10.0,13
43630.0,12.0,13
43640.0,12.0,12
43650.0,12.0,13
43660.0,11.0,13
43670.0,12.0,12
43680.0,10.0,13
43690.0,11.0,12
43700.0,11.0,13
43710.0,11.0,13
43720.0,9.0,13
43730.0,12.0,13
43740.0,12.0,13
43750.0,13.0,12
43760.0,12.0,13
43770.0,10.0,12
43780.0,11.0,13
43790.0,14.0,12
43800.0,12.0,13
43810.0,11.0,13
43820.0,12.0,14
43830.0,12.0,13
43840.0,12.0,12
43850.0,12.0,13
43860.0,12.0,13
43870.0,11.0,12
43880.0,12.0,12
43890.0,11.0,13
43900.0,12.0,12
43910.0,12.0,12
43920.0,12.0,12
43930.0,12.0,13
43940.0,11.0,13
43950.0,12.0,13
43960.0,11.0,12
43970.0,12.0,13
43980.0,12.0,12
43990.0,11.0,13
44000.0,12.0,12
44010.0,11.0,12
44020.0,12.0,12
44030.0,9.0,12
44040.0,13.0,12
44050.0,12.0,12
44060.0,9.0,11
44070.0,12.0,12
44080.0,13.0,12
44090.0,12.0,12
44100.0,10.0,13
44110.0,11.0,12
44120.0,12.0,12
44130.0,10.0,12
44140.0,11.0,13
44150.0,12.0,13
44160.0,9.0,12
44170.0,12.0,13
44180.0,12.0,12
44190.0,12.0,13
44200.0,7.0,12
44210.0,11.0,13
44220.0,12.0,12
44230.0,11.0,13
44240.0,11.0,13
44250.0,10.0,12
44260.0,9.0,13
44270.0,13.0,13
44280.0,13.0,13
44290.0,10.0,13
44300.0,10.0,13
44310.0,12.0,13
44320.0,11.0,13
44330.0,11.0,13
44340.0,12.0,13
44350.0,12.0,13
44360.0,10.0,13
44370.0,10.0,13
44380.0,11.0,13
44390.0,12.0,12
44400.0,11.0,13
44410.0,10.0,13
44420.0,12.0,13
44430.0,13.0,14
44440.0,12.0,12
44450.0,13.0,13
44460.0,13.0,12
44470.0,13.0,12
44480.0,10.0,13
44490.0,12.0,12
44500.0,11.0,13
44510.0,12.0,12
44520.0,12.0,12
44530.0,11.0,13
44540.0,13.0,12
44550.0,12.0,12
44560.0,12.0,13
44570.0,12.0,13
44580.0,12.0,12
44590.0,10.0,13
44600.0,12.0,13
44610.0,11.0,12
44620.0,11.0,13
44630.0,11.0,12
44640.0,11.0,13
44650.0,11.0,13
44660.0,12.0,13
44670.0,12.0,13
44680.0,12.0,12
44690.0,13.0,13
44700.0,11.0,13
44710.0,10.0,13
44720.0,12.0,12
44730.0,12.0,13
44740.0,12.0,12
44750.0,11.0,13
44760.0,11.0,13
44770.0,11.0,13
44780.0,12.0,13
44790.0,12.0,13
44800.0,11.0,12
44810.0,12.0,12
44820.0,11.0,13
44830.0,11.0,13
44840.0,11.0,12
44850.0,9.0,12
44860.0,12.0,13
44870.0,13.0,12
44880.0,10.0,13
44890.0,11.0,13
44900.0,9.0,13
44910.0,11.0,13
44920.0,12.0,13
44930.0,12.0,13
44940.0,11.0,13
44950.0,12.0,12
44960.0,10.0,12
44970.0,13.0,13
44980.0,12.0,13
44990.0,11.0,13
45000.0,12.0,12
45010.0,12.0,13
45020.0,10.0,13
45030.0,12.0,13
45040.0,12.0,12
45050.0,9.0,13
45060.0,11.0,13
45070.0,11.0,13
45080.0,12.0,13
45090.0,12.0,12
45100.0,11.0,13
45110.0,12.0,12
45120.0,13.0,13
45130.0,11.0,13
45140.0,12.0,12
45150.0,10.0,13
45160.0,10.0,12
45170.0,12.0,12
45180.0,14.0,12
45190.0,14.0,13
45200.0,11.0,13
45210.0,12.0,13
45220.0,10.0,13
45230.0,12.0,13
45240.0,10.0,12
45250.0,12.0,13
45260.0,11.0,13
45270.0,11.0,13
45280.0,11.0,13
45290.0,12.0,12
45300.0,11.0,13
45310.0,10.0,12
45320.0,12.0,13
45330.0,12.0,13
45340.0,12.0,12
45350.0,11.0,13
45360.0,12.0,12
45370.0,12.0,12
45380.0,10.0,13
45390.0,11.0,12
45400.0,12.0,12
45410.0,10.0,12
45420.0,12.0,13
45430.0,12.0,13
45440.0,11.0,13
45450.0,10.0,13
45460.0,12.0,13
45470.0,10.0,12
45480.0,11.0,12
45490.0,13.0,13
45500.0,12.0,13
45510.0,10.0,13
45520.0,10.0,12
45530.0,10.0,12
45540.0,11.0,12
45550.0,12.0,12
45560.0,10.0,12
45570.0,12.0,12
45580.0,13.0,13
45590.0,12.0,12
45600.0,12.0,13
45610.0,13.0,12
45620.0,10.0,13
45630.0,12.0,12
45640.0,12.0,13
45650.0,12.0,13
45660.0,10.0,12
45670.0,12.0,13
45680.0,12.0,12
45690.0,11.0,13
45700.0,12.0,12
45710.0,12.0,13
45720.0,11.0,13
45730.0,13.0,13
45740.0,11.0,13
45750.0,13.0,13
45760.0,12.0,12
45770.0,12.0,13
45780.0,8.0,13
45790.0,13.0,12
45800.0,13.0,11
45810.0,11.0,13
45820.0,12.0,13
45830.0,12.0,13
45840.0,12.0,13
45850.0,12.0,13
45860.0,10.0,12
45870.0,14.0,13
45880.0,11.0,13
45890.0,12.0,12
45900.0,12.0,12
45910.0,12.0,13
45920.0,14.0,12
45930.0,11.0,12
45940.0,12.0,13
45950.0,12.0,13
45960.0,12.0,13
45970.0,12.0,13
45980.0,12.0,12
45990.0,12.0,13
46000.0,11.0,13
46010.0,11.0,13
46020.0,12.0,13
46030.0,10.0,13
46040.0,13.0,12
46050.0,10.0,13
46060.0,12.0,13
46070.0,13.0,12
46080.0,11.0,13
46090.0,10.0,13
46100.0,13.0,13
46110.0,10.0,13
46120.0,12.0,12
46130.0,12.0,13
46140.0,12.0,13
46150.0,12.0,13
46160.0,12.0,13
46170.0,10.0,13
46180.0,12.0,12
46190.0,11.0,13
46200.0,13.0,12
46210.0,11.0,12
46220.0,12.0,13
46230.0,12.0,13
46240.0,12.0,13
46250.0,10.0,13
46260.0,12.0,13
46270.0,10.0,13
46280.0,12.0,12
46290.0,11.0,13
46300.0,12.0,13
46310.0,12.0,12
46320.0,12.0,12
46330.0,12.0,12
46340.0,12.0,12
46350.0,12.0,13
46360.0,13.0,13
46370.0,12.0,12
46380.0,10.0,13
46390.0,12.0,12
46400.0,11.0,12
46410.0,11.0,13
46420.0,12.0,13
46430.0,11.0,13
46440.0,16.0,12
46450.0,12.0,12
46460.0,10.0,13
46470.0,9.0,13
46480.0,11.0,13
46490.0,12.0,13
46500.0,11.0,13
46510.0,11.0,13
46520.0,11.0,13
46530.0,12.0,13
46540.0,11.0,13
46550.0,10.0,13
46560.0,10.0,13
46570.0,13.0,13
46580.0,12.0,12
46590.0,11.0,13
46600.0,9.0,12
46610.0,12.0,13
46620.0,13.0,13
46630.0,12.0,13
46640.0,11.0,12
46650.0,10.0,13
46660.0,9.0,12
46670.0,10.0,13
46680.0,12.0,12
46690.0,9.0,12
46700.0,10.0,13
46710.0,12.0,12
46720.0,12.0,12
46730.0,12.0,13
46740.0,12.0,13
46750.0,11.0,13
46760.0,10.0,13
46770.0,11.0,13
46780.0,10.0,12
46790.0,10.0,12
46800.0,10.0,13
46810.0,12.0,13
46820.0,12.0,12
46830.0,12.0,12
46840.0,12.0,13
46850.0,12.0,13
46860.0,11.0,12
46870.0,11.0,12
46880.0,12.0,13
46890.0,12.0,13
46900.0,12.0,13
46910.0,11.0,12
46920.0,9.0,12
46930.0,11.0,12
46940.0,12.0,13
46950.0,13.0,12
46960.0,9.0,12
46970.0,10.0,12
46980.0,12.0,13
46990.0,10.0,13
47000.0,11.0,13
47010.0,12.0,13
47020.0,12.0,13
47030.0,10.0,12
47040.0,12.0,12
47050.0,10.0,12
47060.0,12.0,13
47070.0,12.0,13
47080.0,11.0,12
47090.0,8.0,12
47100.0,12.0,12
47110.0,10.0,12
47120.0,11.0,12
47130.0,12.0,12
47140.0,11.0,13
47150.0,12.0,13
47160.0,10.0,13
47170.0,13.0,12
47180.0,10.0,13
47190.0,12.0,13
47200.0,11.0,13
47210.0,11.0,13
47220.0,12.0,12
47230.0,12.0,13
47240.0,10.0,12
47250.0,12.0,13
47260.0,11.0,13
47270.0,12.0,13
47280.0,11.0,13
47290.0,10.0,12
47300.0,11.0,12
47310.0,11.0,12
47320.0,12.0,13
47330.0,13.0,12
47340.0,12.0,12
47350.0,12.0,13
47360.0,10.0,12
47370.0,12.0,13
47380.0,13.0,12
47390.0,12.0,12
47400.0,11.0,12
47410.0,11.0,13
47420.0,10.0,12
47430.0,12.0,13
47440.0,12.0,13
47450.0,12.0,13
47460.0,12.0,12
47470.0,10.0,13
47480.0,12.0,13
47490.0,12.0,12
47500.0,8.0,13
47510.0,11.0,12
47520.0,12.0,13
47530.0,11.0,12
47540.0,9.0,13
47550.0,12.0,13
47560.0,11.0,13
47570.0,12.0,12
47580.0,12.0,12
47590.0,12.0,13
47600.0,11.0,12
47610.0,9.0,13
47620.0,12.0,13
47630.0,11.0,12
47640.0,12.0,12
47650.0,12.0,12
47660.0,9.0,13
47670.0,12.0,13
47680.0,11.0,13
47690.0,11.0,12
47700.0,12.0,13
47710.0,11.0,13
47720.0,10.0,13
47730.0,10.0,13
47740.0,12.0,12
47750.0,12.0,13
47760.0,12.0,12
47770.0,11.0,12
47780.0,10.0,12
47790.0,12.0,13
47800.0,12.0,13
47810.0,12.0,13
47820.0,14.0,12
47830.0,12.0,13
47840.0,10.0,13
47850.0,12.0,12
47860.0,11.0,12
47870.0,11.0,13
47880.0,12.0,12
47890.0,12.0,13
47900.0,13.0,13
47910.0,11.0,12
47920.0,12.0,13
47930.0,9.0,13
47940.0,10.0,13
47950.0,11.0,13
47960.0,12.0,12
47970.0,11.0,13
47980.0,12.0,12
47990.0,12.0,12
48000.0,11.0,13
48010.0,11.0,13
48020.0,11.0,13
48030.0,12.0,13
48040.0,12.0,13
48050.0,8.0,13
48060.0,10.0,13
48070.0,13.0,13
48080.0,12.0,12
48090.0,12.0,13
48100.0,12.0,13
48110.0,12.0,13
48120.0,12.0,12
48130.0,11.0,13
48140.0,12.0,13
48150.0,12.0,13
48160.0,13.0,12
48170.0,11.0,12
48180.0,11.0,13
48190.0,11.0,13
48200.0,12.0,13
48210.0,11.0,12
48220.0,11.0,12
48230.0,12.0,13
48240.0,13.0,13
48250.0,13.0,13
48260.0,11.0,13
48270.0,12.0,13
48280.0,10.0,12
48290.0,10.0,13
48300.0,10.0,12
48310.0,12.0,13
48320.0,13.0,13
48330.0,8.0,13
48340.0,11.0,13
48350.0,10.0,13
48360.0,10.0,13
48370.0,12.0,13
48380.0,10.0,12
48390.0,10.0,12
48400.0,10.0,13
48410.0,11.0,13
48420.0,11.0,12
48430.0,12.0,13
48440.0,11.0,12
48450.0,12.0,12
48460.0,10.0,12
48470.0,11.0,13
48480.0,14.0,13
48490.0,12.0,13
48500.0,13.0,13
48510.0,12.0,12
48520.0,11.0,12
48530.0,9.0,13
48540.0,11.0,13
48550.0,13.0,12
48560.0,13.0,13
48570.0,13.0,13
48580.0,12.0,13
48590.0,10.0,13
48600.0,12.0,12
48610.0,12.0,13
48620.0,11.0,13
48630.0,10.0,13
48640.0,12.0,13
48650.0,9.0,12
48660.0,10.0,13
48670.0,12.0,12
48680.0,12.0,13
48690.0,9.0,13
48700.0,10.0,13
48710.0,10.0,12
48720.0,10.0,13
48730.0,12.0,12
48740.0,12.0,12
48750.0,12.0,13
48760.0,12.0,13
48770.0,13.0,12
48780.0,11.0,13
48790.0,11.0,13
48800.0,11.0,13
48810.0,12.0,12
48820.0,11.0,13
48830.0,10.0,13
48840.0,12.0,13
48850.0,12.0,13
48860.0,10.0,13
48870.0,14.0,13
48880.0,10.0,12
48890.0,12.0,13
48900.0,12.0,13
48910.0,11.0,13
48920.0,9.0,12
48930.0,12.0,13
48940.0,10.0,13
48950.0,11.0,12
48960.0,13.0,13
48970.0,9.0,12
48980.0,13.0,12
48990.0,11.0,13
49000.0,13.0,13
49010.0,13.0,13
49020.0,12.0,12
49030.0,10.0,12
49040.0,11.0,13
49050.0,9.0,12
49060.0,12.0,13
49070.0,11.0,12
49080.0,12.0,12
49090.0,11.0,12
49100.0,12.0,13
49110.0,12.0,13
49120.0,12.0,13
49130.0,12.0,13
49140.0,13.0,12
49150.0,12.0,12
49160.0,11.0,13
49170.0,11.0,12
49180.0,12.0,13
49190.0,10.0,13
49200.0,12.0,13
49210.0,10.0,13
49220.0,12.0,13
49230.0,10.0,13
49240.0,12.0,13
49250.0,13.0,12
49260.0,12.0,12
49270.0,12.0,12
49280.0,11.0,13
49290.0,12.0,13
49300.0,12.0,13
49310.0,12.0,13
49320.0,10.0,12
49330.0,14.0,13
49340.0,10.0,13
49350.0,10.0,13
49360.0,12.0,13
49370.0,11.0,13
49380.0,10.0,13
49390.0,12.0,12
49400.0,11.0,13
49410.0,12.0,12
49420.0,11.0,13
49430.0,11.0,12
49440.0,11.0,13
49450.0,13.0,13
49460.0,13.0,13
49470.0,13.0,13
49480.0,12.0,13
49490.0,9.0,12
49500.0,10.0,13
49510.0,13.0,13
49520.0,11.0,13
49530.0,12.0,13
49540.0,11.0,13
49550.0,13.0,12
49560.0,12.0,13
49570.0,12.0,12
49580.0,10.0,13
49590.0,12.0,13
49600.0,10.0,13
49610.0,12.0,13
49620.0,12.0,12
49630.0,12.0,12
49640.0,11.0,13
49650.0,10.0,13
49660.0,12.0,13
49670.0,11.0,13
49680.0,11.0,13
49690.0,12.0,13
49700.0,13.0,12
49710.0,10.0,13
49720.0,12.0,12
49730.0,11.0,12
49740.0,11.0,12
49750.0,11.0,12
49760.0,10.0,12
49770.0,10.0,13
49780.0,11.0,13
49790.0,11.0,12
49800.0,12.0,13
49810.0,11.0,13
49820.0,9.0,12
49830.0,11.0,12
49840.0,11.0,13
49850.0,7.0,13
49860.0,11.0,12
49870.0,12.0,12
49880.0,11.0,13
49890.0,12.0,12
49900.0,10.0,12
49910.0,12.0,12
49920.0,13.0,13
49930.0,11.0,13
49940.0,12.0,12
49950.0,12.0,13
49960.0,11.0,12
49970.0,12.0,12
49980.0,12.0,12
49990.0,13.0,13
50000.0,12.0,13
50010.0,11.0,13
50020.0,14.0,12
50030.0,11.0,13
50040.0,13.0,12
50050.0,12.0,13
50060.0,11.0,13
50070.0,11.0,12
50080.0,11.0,13
50090.0,12.0,13
50100.0,10.0,12
50110.0,11.0,12
50120.0,11.0,13
50130.0,12.0,13
50140.0,12.0,12
50150.0,11.0,13
50160.0,12.0,12
50170.0,10.0,13
50180.0,13.0,12
50190.0,12.0,13
50200.0,11.0,13
50210.0,11.0,12
50220.0,10.0,12
50230.0,11.0,13
50240.0,11.0,12
50250.0,9.0,12
50260.0,10.0,12
50270.0,12.0,13
50280.0,10.0,12
50290.0,10.0,12
50300.0,12.0,13
50310.0,9.0,12
50320.0,12.0,13
50330.0,11.0,13
50340.0,13.0,13
50350.0,12.0,13
50360.0,10.0,13
50370.0,13.0,13
50380.0,10.0,13
50390.0,12.0,12
50400.0,12.0,13
50410.0,10.0,13
50420.0,9.0,12
50430.0,9.0,13
50440.0,11.0,12
50450.0,9.0,13
50460.0,11.0,12
50470.0,10.0,12
50480.0,11.0,13
50490.0,12.0,13
50500.0,12.0,13
50510.0,10.0,13
50520.0,11.0,13
50530.0,11.0,13
50540.0,11.0,13
50550.0,11.0,13
50560.0,10.0,12
50570.0,12.0,13
50580.0,11.0,13
50590.0,10.0,13
50600.0,12.0,12
50610.0,12.0,12
50620.0,13.0,12
50630.0,12.0,13
50640.0,12.0,13
50650.0,10.0,13
50660.0,11.0,13
50670.0,11.0,13
50680.0,12.0,13
50690.0,12.0,12
50700.0,12.0,12
50710.0,12.0,13
50720.0,12.0,12
50730.0,10.0,13
50740.0,13.0,12
50750.0,12.0,13
50760.0,13.0,13
50770.0,12.0,12
50780.0,12.0,12
50790.0,9.0,12
50800.0,12.0,13
50810.0,12.0,13
50820.0,14.0,12
50830.0,13.0,13
50840.0,12.0,13
50850.0,11.0,13
50860.0,11.0,12
50870.0,11.0,12
50880.0,12.0,13
50890.0,10.0,13
50900.0,12.0,13
